record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index,generation_year,generation_month,generation_day,generation_dayofyear,generation_quarter,generation_date_missing,distance_to_river_m_invalid_flag,distance_to_river_m_clipped,rainfall_7d_mm_invalid_flag,rainfall_7d_mm_clipped,monthly_rainfall_mm_invalid_flag,monthly_rainfall_mm_clipped,built_up_percent_invalid_flag,built_up_percent_clipped,drainage_index_invalid_flag,drainage_index_clipped,ndvi_invalid_flag,ndvi_clipped,ndwi_invalid_flag,ndwi_clipped,elevation_m_invalid_flag,elevation_m_clipped
F119869,Gampaha,Udugama East,6.320971,81.395058,2.0,158.3,Agriculture,Sandy,Rainwater harvesting,Mixed,Missing,2238.0,57.0,Urban,9.3,85.2,0.462,0.079,-0.0,Unlikely,0.0,41.0,8.9,0.98,0.6358,No,5570,No,Other,True,2024-05-30,6.470331515641448,7.713784616598755,4.102632754821978,5.114217655638229,2.2925347571405443,0.6830968447064438,1.538119530891402,0.4125205387382757,-0.3210021850281335,-0.1118896402415852,1.5215250573925467,0.97801963157213,0.6234764159569276,0.6971060279925944,0.7371246441810094,2024,5,30,151,2,0,0,158.3,0,9.3,0,85.2,0,57.0,0,0.462,0,0.079,0,-0.0,0,2.0
F119870,Badulla,Uduthota North,6.041698,81.752959,661.0,2139.5,Plantation,Silty,Well,Grid,Good (paved),353.0,41.8,Rural,64.4,228.3,0.873,0.75,0.296,Likely,0.0,94.0,12.99,1.46,0.045,No,10901,No,Other,True,2025-09-01,7.873558866351313,5.869296913133774,4.750130403328473,5.734863001908273,2.63834278867739,0.9001613499442714,73.4900121836767,0.720196627251738,2.0431151448021514,0.9937998476648136,0.8920383589928601,-0.9059349599447968,0.7394513735777531,0.6342151605896286,0.6547676813323857,2025,9,1,244,3,0,0,2139.5,0,64.4,0,228.3,0,41.8,0,0.873,0,0.75,0,0.296,0,661.0
F119871,Kurunegala,Panathota South,7.100585,80.409427,123.0,508.6,Forest,Clay,Municipal,Off-grid (solar),Fair,380.0,22.2,Rural,61.0,2.7,0.52,0.471,0.183,Likely,0.0,61.0,13.8,3.9,0.5406,Yes,12139,No,Other,True,2024-11-25,6.90374499893842,5.942799375126701,4.720277271908317,4.429274788857484,2.6946271807700692,1.589235205116581,26.66631290096543,0.4586994674752531,1.077445511147958,0.5790394381393529,-0.0577422314598629,-0.9627396527891926,0.6978402990015558,0.4245869595163727,0.6234959292392739,2024,11,25,330,4,0,0,508.6,0,61.0,0,2.7,0,22.2,0,0.52,0,0.471,0,0.183,0,123.0
F119873,Kalutara,Kudakumbura East,6.627167,80.296209,76.0,1883.8,Plantation,Loamy,Municipal,Grid,Poor (unpaved),178.0,16.1,Rural,60.6,295.7,0.461,0.44,-0.167,Unlikely,0.0,50.0,3.97,3.51,0.3527,Yes,10491,No,High flood risk,True,2025-10-31,7.771150486379551,5.187385805840755,4.716705819071322,5.931901815444924,1.603419840108537,1.5062971535145868,19.794666263749217,0.4117152630794132,0.969426707372842,-0.7680753131709815,-0.370901751289097,-1.1661535458679846,1.2492684135895438,0.513851736272022,0.7348654359315916,2025,10,31,304,4,0,0,1883.8,0,60.6,0,295.7,0,16.1,0,0.461,0,0.44,0,-0.167,0,76.0
F119875,Vavuniya,Kudamedura,7.943581,81.880532,101.0,1387.5,Scrub,Peaty,Well,Grid,Poor (unpaved),334.0,17.5,Rural,106.8,368.4,0.61,0.775,-0.084,Unlikely,0.0,37.0,18.09,2.27,0.2323,Yes,3192,No,Other,True,2024-07-13,7.536309403792698,5.814130531825066,5.062590970268137,6.108292840425709,2.949164637737656,1.184789984909162,23.61769293116156,0.5284072447166293,2.1040806954626534,-0.4445338563564666,-0.2966067370967752,-0.1107461769564936,2.6166923949124783,0.3529291413338006,0.6891435469888616,2024,7,13,195,3,0,0,1387.5,0,106.8,0,368.4,0,17.5,0,0.61,0,0.775,0,-0.084,0,101.0
F119876,Monaragala,Pahalapola Central,8.968402,80.209488,75.0,1450.6,Plantation,Sandy,Surface water,Grid,No road access,1008.0,25.7,Urban,2.5,225.2,0.67,0.502,-0.266,Unlikely,0.0,41.0,13.9,5.66,0.6575,No,5761,No,Poor infrastructure; No road access,True,2024-12-17,7.569410631661053,6.9167150203536085,3.9834010477265935,5.724795385529209,2.7013612129514133,1.8961194845522975,19.63168597060272,0.5736506609806391,1.184446818906046,-1.145543402583196,0.1182041448033764,-0.6092843837710378,0.9453795578913136,0.5764642154587466,0.6518376739478362,2024,12,17,352,4,0,0,1450.6,0,2.5,0,225.2,0,25.7,0,0.67,0,0.502,0,-0.266,0,75.0
F119877,Polonnaruwa,Galawatta South,6.519669,79.721281,32.0,1886.9,Wetland,Silty,Rainwater harvesting,Grid,Good (paved),603.0,33.2,Rural,125.6,67.4,0.533,-0.134,0.096,Likely,1.0,36.0,1.97,11.32,0.3201,No,5322,No,Poor infrastructure,True,2024-08-23,7.772456988699678,6.403574197934815,5.175015519458315,5.001060070794998,1.0885619528146082,2.511223958105374,11.422622771807871,0.4689112948845059,-1.1210601441231978,0.2471336338581233,0.4893066346558385,-0.5201714394935201,0.6281967980229813,0.454356090985666,0.6927106348167066,2024,8,23,236,3,0,0,1886.9,0,125.6,0,67.4,0,33.2,0,0.533,0,-0.134,0,0.096,0,32.0
F119878,Hambantota,Welipitiya West,6.236403,81.681434,89.0,1914.0,Agriculture,Sandy,Tube-well,Grid,Fair,807.0,39.4,Rural,67.6,352.6,0.128,-0.295,-0.231,Unlikely,0.0,38.0,2.17,10.29,0.7745,No,4595,No,Other,True,2024-10-04,7.783806242805534,6.694562058521095,4.777436003592473,6.072515756020668,1.1537315878891892,2.423917378161571,21.838440383382768,0.1236142966760872,-1.7502216171233853,-1.020888417483279,0.7799242980174864,-1.080243166233431,0.7688725661572285,0.4079523604315884,0.792901048722839,2024,10,4,278,4,0,0,1914.0,0,67.6,0,352.6,0,39.4,0,0.128,0,-0.295,0,-0.231,0,89.0
F119882,Colombo,Polawatta East,6.97659,81.317722,17.0,1680.2,Agriculture,Loamy,Well,Mixed,Good (paved),3763.8478127264393,25.4,Urban,56.0,288.1,0.69,-0.179,-0.008,Unlikely,0.0,44.0,10.68,1.02,0.2012,Yes,10125,No,Other,True,2025-11-04,7.681374805857386,8.233462717830417,4.674690260609529,5.911529630021575,2.4578779774000807,0.7030975114131134,7.517596179989985,0.5885251410611564,-1.2838364149068977,-0.1460475087974106,0.101795599094705,-1.0015989257073514,0.6467860908597272,0.5958061145159136,0.6868468590180717,2025,11,4,308,4,0,0,1680.2,0,56.0,0,288.1,0,25.4,0,0.69,0,-0.179,0,-0.008,0,17.0
F119883,Ampara,Udukanda East,8.876751,80.697855,111.0,3163.5,Plantation,Peaty,Well,Grid,Good (paved),767.0,25.8,Rural,46.0,51.2,0.567,0.592,0.496,Likely,0.0,40.0,0.33,1.37,0.4855,No,6648,No,Poor infrastructure,True,2024-06-25,8.202728375344797,6.643789733147672,4.576764107385007,4.885605345210819,0.2851789422336624,0.8628899551470399,25.03438924325097,0.4953876951175397,1.490335144330318,1.6925094375368683,0.1232591320398617,0.5220545432135927,1.4406396189737232,0.5334419865334256,0.7229364490818393,2024,6,25,177,2,0,0,3163.5,0,46.0,0,51.2,0,25.8,0,0.567,0,0.592,0,0.496,0,111.0
F119885,Monaragala,Galamulla North,8.054975,81.231425,82.0,352.8,Urban,Clay,Municipal,Grid,Fair,175.0,18.6,Urban,119.0,125.6,0.498,0.154,0.055,Unlikely,1.0,43.0,0.09,13.82,0.4448,No,8865,No,Other,True,2025-06-18,6.733637281263174,5.170483995038151,5.136970444601074,5.33160982582135,0.0861776962410523,2.695977619867941,20.754550080549873,0.4413037225839061,-0.0439240245402641,0.0967525295503842,-0.2393801626717528,0.6440597098018912,0.7134768580836053,0.6591190090572778,0.7514500308071757,2025,6,18,169,2,0,0,352.8,0,119.0,0,125.6,0,18.6,0,0.498,0,0.154,0,0.055,0,82.0
F119886,Galle,Ihalapola,8.007232,80.339012,3.0,4502.9,Agriculture,Loamy,Well,Grid,Poor (unpaved),5461.288631301298,61.5,Urban,89.5,205.4,0.118,0.311,0.08,Unlikely,0.0,57.0,31.28,2.81,0.7039,No,3500,No,Other,True,2025-12-06,8.515250856382439,8.605623144156576,4.946625401817178,5.657984826860303,3.474447843401748,1.3376291891386096,2.131480646462508,0.1142548945412521,0.5063476573610789,0.1880329125389143,1.6914157614690304,-0.4820515738437224,0.5377850623650722,0.6871680346354094,0.7983242902054506,2025,12,6,340,4,0,0,4502.9,0,89.5,0,205.4,0,61.5,0,0.118,0,0.311,0,0.08,0,3.0
F119888,Anuradhapura,Welipola West,6.854408,80.76609,32.0,4367.5,Agriculture,Missing,Surface water,Grid,Fair,385.0,1.0,Missing,105.6,378.6,0.411,0.269,0.495,Likely,0.0,51.0,1.1,5.19,0.2887,No,5248,No,Other,True,2024-05-15,8.48774331982207,5.955837369464831,5.054967014064872,6.130727606316537,0.7419373447293773,1.8229350866965048,11.422622771807871,0.3710431154191266,0.3655314769729693,1.6884728983500408,-5.199337582605575,0.7010187853819783,0.5759502107761841,0.3887801158211868,0.7886700595124485,2024,5,15,136,2,0,0,4367.5,0,105.6,0,378.6,0,1.0,0,0.411,0,0.269,0,0.495,0,32.0
F119890,Trincomalee,Welivila Central,9.224227,81.057545,111.0,1151.7,Agriculture,Silty,Rainwater harvesting,Grid,No road access,104.0,1.0,Rural,18.3,112.0,0.291,0.351,-0.407,Unlikely,0.0,61.0,3.72,4.32,0.1546,Yes,2770,No,No road access,True,2023-12-25,7.401901217228352,4.653960350157523,4.2413175163469266,5.26357358604165,1.551808799597464,1.6714733033535532,25.03438924325097,0.2699455833121557,0.6471768109382816,-1.7055704338395008,-5.199337582605575,-0.5782954795769193,0.8619670762054372,0.6392971409134356,0.5323016846690707,2023,12,25,359,4,0,0,1151.7,0,18.3,0,112.0,0,1.0,0,0.291,0,0.351,0,-0.407,0,111.0
F119895,Badulla,Kudapola South,9.696409,81.461644,442.0,1425.3,Bare Soil,Sandy,Well,Grid,Good (paved),596.0,1.0,Rural,149.4,142.5,0.65,0.234,0.365,Likely,0.0,61.0,2.09,1.59,0.4772,No,3030,No,Other,True,2024-08-23,7.556269959252621,6.391917113392602,5.301309675549679,5.410174304085315,1.128171090909654,0.9516578757114464,57.81752434593125,0.5586741613097316,0.2455474768150307,1.2529876254001933,-5.199337582605575,-0.5166060477749496,0.900648791279282,0.5387367824797935,0.725266668693467,2024,8,23,236,3,0,0,1425.3,0,149.4,0,142.5,0,1.0,0,0.65,0,0.234,0,0.365,0,442.0
F119896,Batticaloa,Ihalagama South,7.024852,79.693186,137.0,5508.7,Wetland,Peaty,Well,Mixed,Good (paved),46.0,49.4,Rural,124.2,133.1,0.099,0.519,0.109,Likely,0.0,13.0,0.84,1.13,0.39375,No,1964,No,Other,True,2024-08-03,8.698864161689826,3.8501476017100584,5.167065420213079,5.3672395667650425,0.6097655716208943,0.7561219797213337,28.488838164223573,0.0963394984197561,1.23396159022193,0.295296005404031,1.1946284406765848,-0.4088840729872667,0.5192914986895114,0.3811047730373526,0.8773534745350201,2024,8,3,216,3,0,0,5508.7,0,124.2,0,133.1,0,49.4,0,0.099,0,0.519,0,0.109,0,137.0
F119898,Jaffna,Polapitiya North,9.540611,80.246666,33.0,1737.0,Agriculture,Peaty,Rainwater harvesting,Grid,Poor (unpaved),386.0,29.9,Rural,99.3,382.8,0.4,0.258,0.207,Likely,0.0,45.0,22.84,10.48,0.35055,Yes,3764,No,High flood risk; Poor infrastructure,True,2024-10-18,7.70724148397993,5.958424693029782,5.0139588189666044,6.139821125596853,3.171364842197149,2.4406063908914204,11.652840654860071,0.3619853232333895,0.328223418015403,0.6680862369549752,0.328223418015403,-1.0180526470478648,0.6589615171136439,0.5033002933663706,0.8550186740721454,2024,10,18,292,4,0,0,1737.0,0,99.3,0,382.8,0,29.9,0,0.4,0,0.258,0,0.207,0,33.0
F119899,Matale,Udupola East,6.529833,80.69995,669.0,647.2,Agriculture,Peaty,Municipal,Grid,Poor (unpaved),1280.0,3.3,Urban,491.2182403673216,420.2,0.573,-0.341,0.014,Unlikely,0.0,23.0,3.0,6.18,0.5067,Yes,6780,No,High flood risk; Poor infrastructure,True,2024-05-01,7.034033462157332,7.155396301896734,6.296036181624787,6.217345490298538,1.3862943611198906,1.9712993830601329,74.01740650599196,0.5000258570809322,-1.9210818607314464,-0.0627696299522242,-1.057485014382846,0.6429078115366297,0.830503433983685,0.6008243286812414,0.76283360023624,2024,5,1,122,2,0,0,647.2,0,491.2182403673216,0,420.2,0,3.3,0,0.573,0,-0.341,0,0.014,0,669.0
F119900,Trincomalee,Galamulla Central,5.969723,80.032504,33.0,1124.9,Agriculture,Silty,Rainwater harvesting,Grid,Fair,78.0,11.8,Rural,69.6,113.2,0.86,0.486,0.141,Likely,0.0,48.0,13.84,2.85,0.3838,Yes,5664,No,Other,True,2024-08-03,7.385415614689273,4.3694478524670215,4.794130971624087,5.26976649670481,2.6973262377392344,1.3480731482996928,11.652840654860071,0.7110920318263488,1.1257762007300158,0.418371287911654,-0.5864732127554014,-0.527012764474423,0.8767829043501226,0.4612143027328485,0.7186310715856606,2024,8,3,216,3,0,0,1124.9,0,69.6,0,113.2,0,11.8,0,0.86,0,0.486,0,0.141,0,33.0
F119901,Jaffna,Galamulla North,7.012851,80.077004,143.0,2571.8,Agriculture,Clay,Well,Grid,Good (paved),389.0,19.9,Rural,46.9,32.0,0.973,0.34,-0.219,Unlikely,1.0,27.0,5.01,7.57,0.4177,No,2459,No,Other,True,2024-10-02,8.025907987498204,5.966146739123692,4.585980823078033,4.72889615827094,1.7934247485471162,2.1482677326096886,29.24607351425861,0.7890568966771385,0.6150245032050714,-0.9774865599420672,-0.1740045812230954,-0.8988009213640922,0.7342699136590728,0.3950099532335657,0.6662451098525026,2024,10,2,276,4,0,0,2571.8,0,46.9,0,32.0,0,19.9,0,0.973,0,0.34,0,-0.219,0,143.0
F119902,Mullaitivu,Kudathota Central,8.325093,80.977126,30.0,1047.5,Urban,Silty,Municipal,Mixed,Good (paved),116.0,23.2,Urban,24.5,253.3,0.465,0.035,0.036,Unlikely,0.0,62.0,4.36,11.21,0.4073,Yes,2582,No,Other,True,2025-08-19,7.336219045679449,4.762173934797756,4.326769680690263,5.812548896556664,1.6789639750827106,2.502255288122613,10.9532447913811,0.4149344812729008,-0.4893066346558384,0.0301141999112647,-0.0037637150038949,-0.7072245838984168,0.6809520210444187,0.6766413957438039,0.633413621269554,2025,8,19,231,3,0,0,1047.5,0,24.5,0,253.3,0,23.2,0,0.465,0,0.035,0,0.036,0,30.0
F119903,Monaragala,Nayanuwara South,8.646616,81.176117,80.0,5054.6,Agriculture,Sandy,Municipal,Off-grid (solar),Good (paved),535.0,8.0,Rural,59.3,107.6,0.759,0.149,-0.143,Unlikely,0.0,50.0,3.99,2.99,0.6358,No,3584,No,Other,True,2025-07-06,8.620110319502766,6.284134161070802,4.705009711759114,5.240532367500649,1.6074359097634274,1.383791230901772,20.437915759353196,0.6390848490559451,-0.0615126365524982,-0.6768541480424048,-0.8004960979745592,-0.1313640045365778,0.8720938176547925,0.4288750086822349,0.4461338028765121,2025,7,6,187,3,0,0,5054.6,0,59.3,0,107.6,0,8.0,0,0.759,0,0.149,0,-0.143,0,80.0
F119905,Kurunegala,Polagama Central,8.052299,81.276148,30.0,4017.2,Scrub,Peaty,Municipal,Mixed,Good (paved),1115.0,29.2,Urban,12.3,394.7,0.264,-0.16,0.175,Likely,0.0,39.0,16.89,10.94,0.7029,No,754,No,Other,True,2024-12-06,8.412853876464531,7.017506142941256,4.151029796956353,6.165145907545631,2.884241897520628,2.479894107964456,10.9532447913811,0.246467222377718,-1.2101372641333108,0.5496162910697036,0.2992297324571835,-0.5178421638516421,0.7019433858038687,0.6636406953495876,0.5237849670774093,2024,12,6,341,4,0,0,4017.2,0,12.3,0,394.7,0,29.2,0,0.264,0,-0.16,0,0.175,0,30.0
F119910,Kandy,Pahalanuwara East,7.056781,81.582917,360.0,112.7,Plantation,Peaty,Well,Grid,Fair,1490.0,5.3,Urban,113.9,181.8,0.261,-0.092,0.117,Likely,0.0,44.0,53.02773156103767,7.32,0.4801,Yes,40182,No,High flood risk; Poor infrastructure,True,2025-05-19,6.397092559264806,7.307202314764738,5.106547462883448,5.572042128491911,3.989497462170547,2.1186622548331173,51.133937367891264,0.2438409142574227,-0.9515182841460368,0.3242539956857449,-0.945616266743319,0.9383316078064422,1.012326010947033,0.6082544757313695,0.7316059660452627,2025,5,19,139,2,0,0,112.7,0,113.9,0,181.8,0,5.3,0,0.261,0,-0.092,0,0.117,0,360.0
F119912,Anuradhapura,Galamulla West,6.410826,81.746267,68.0,322.9,Scrub,Peaty,Well,Mixed,Poor (unpaved),352.0,1.0,Rural,33.8,409.2,0.654,-0.161,-0.144,Unlikely,0.0,53.0,1.37,6.74,0.4527,Yes,10004,No,Other,True,2025-03-23,6.697401773195946,5.8664680569332965,4.442643704525435,6.195161372579185,0.8628899551470399,2.046401687601636,18.464643147392948,0.5616777155008433,-1.2127505015980071,-0.6800125783688008,-5.199337582605575,0.7940889902424427,0.7298943168753678,0.4685600214106721,0.8467031981177031,2025,3,23,82,1,0,0,322.9,0,33.8,0,409.2,0,1.0,0,0.654,0,-0.161,0,-0.144,0,68.0
F119914,Gampaha,Galathota North,6.412764,80.792355,138.0,30.0,Forest,Peaty,Well,Grid,Poor (unpaved),1007.0,53.4,Urban,48.5,218.8,0.6,-0.023,-0.085,Unlikely,0.0,61.0,2.54,4.44,0.4545,No,2896,No,High flood risk,True,2025-03-01,6.248811921831666,6.915723448631314,4.602159238485771,5.703684373101932,1.264126727145683,1.6937790608678511,28.615986411827613,0.520773632317215,-0.7071400016217955,-0.4486922810995351,1.368450292253209,0.8807099132228052,0.9960364407783736,0.6579434939573587,0.5809236899486735,2025,3,1,60,1,0,0,30.0,0,48.5,0,218.8,0,53.4,0,0.6,0,-0.023,0,-0.085,0,138.0
F119918,Jaffna,Panamedura,7.524903,80.624452,69.0,2968.4,Wetland,Clay,Municipal,Grid,Fair,505.0,1.0,Rural,201.6,86.8,0.341,0.244,0.458,Likely,1.0,21.0,1.32,4.81,0.6744,No,7743,No,Other,True,2025-10-01,8.147808606912593,6.226536669287466,5.532596123050368,5.123788791304311,0.8415671856782186,1.75958057086382,18.634298393773292,0.3126950451403064,0.2783016875657952,1.5669896232638023,-5.199337582605575,-1.0213807367154542,0.6883190705180876,0.4399859175208322,0.7856048207099479,2025,10,1,274,4,0,0,2968.4,0,201.6,0,86.8,0,1.0,0,0.341,0,0.244,0,0.458,0,69.0
F119920,Colombo,Nayamulla East,6.346161,80.239438,-38.25884167029419,2345.5,Bare Soil,Loamy,Municipal,Mixed,Fair,2023.0,41.4,Urban,58.2,146.9,0.548,0.376,0.114,Likely,0.0,25.0,16.16,11.93,0.0,No,7353,No,Other,True,2024-06-06,7.949055406835702,7.6128310304073565,4.695005022378426,5.429655102892526,2.8425810940598164,2.559550192783766,-127.78403606682,0.4806329477351832,0.7315152969860136,0.3123760433228348,0.8698463380137418,0.4820871209130362,0.6558764507672916,0.6903537502658463,0.959996174970354,2024,6,6,158,2,0,0,2345.5,0,58.2,0,146.9,0,41.4,0,0.548,0,0.376,0,0.114,1,0.0
F119921,Galle,Galamedura West,9.93818,81.109557,92.0,1165.7,Urban,Clay,Rainwater harvesting,Off-grid (solar),Fair,1115.0,56.5,Urban,114.1,247.7,0.292,0.113,-0.359,Unlikely,0.0,34.0,2.35,61.06504934736517,0.214,Yes,37134,No,Other,True,2025-10-09,7.410406231215349,7.017506142941256,5.107758121488579,5.795664272077859,1.208960345836975,4.128183018059276,22.292112441758153,0.2708097454373948,-0.1995381015268431,-1.5135889315270523,1.500903311391414,-0.9954351240302034,0.8975528322122741,0.6795785306461343,0.8729338084841489,2025,10,9,282,4,0,0,1165.7,0,114.1,0,247.7,0,56.5,0,0.292,0,0.113,0,-0.359,0,92.0
F119925,Ratnapura,Nayanuwara,6.975839,80.17014,152.0,2970.7,Plantation,Silty,Municipal,Mixed,No road access,231.0,5.5,Rural,71.3,233.5,0.754,0.093,-0.065,Unlikely,0.0,69.0,3.52,0.24,0.4808,Yes,2778,No,No road access,True,2024-02-27,8.14847393374161,5.44673737166631,4.8081057898519415,5.751526285167129,1.5085119938441398,0.2151113796169455,30.35762130995546,0.6354595621395789,-0.2730890226527413,-0.3762827437846238,-0.9358520864464076,0.7102989096157548,0.7514555988407182,0.4295370304353701,0.7471299053886968,2024,2,27,58,1,0,0,2970.7,0,71.3,0,233.5,0,5.5,0,0.754,0,0.093,0,-0.065,0,152.0
F119927,Monaragala,Ihalakumbura East,6.009307,80.630337,61.0,3771.2,Plantation,Silty,Well,Grid,No road access,353.0,1.0,Rural,83.7,525.2,0.337,0.12,0.398,Likely,0.0,53.0,11.72,0.45,0.5067,Yes,7682,No,No road access,True,2024-11-07,8.356695218501313,5.869296913133774,4.904529004754716,6.407491302440184,2.543175557911976,0.371563556432483,17.246906412420216,0.3093089215368714,-0.1714577311709981,1.3547135402981836,-5.199337582605575,-0.9110984519719324,0.6841283828998355,0.4592975046289025,0.6815944710925274,2024,11,7,312,4,0,0,3771.2,0,83.7,0,525.2,0,1.0,0,0.337,0,0.12,0,0.398,0,61.0
F119929,Colombo,Ihalamulla South,9.112731,81.820285,42.0,258.4,Scrub,Sandy,Well,Grid,Good (paved),2950.5734142766064,61.3,Urban,124.4,378.8,0.88,-0.241,0.029,Unlikely,0.0,87.0,3.27,3.89,0.1551,Yes,5239,No,Other,True,2025-07-22,6.614454451369759,7.990093667919296,5.168205025644272,6.131162511300188,1.4516138272405332,1.5871923034867808,13.610295565669473,0.7250841676476019,-1.53496893818657,-0.0012545690351248,1.684463684524537,0.1669931579786923,0.8399145954789594,0.623454721264948,0.6766030218608851,2025,7,22,203,3,0,0,258.4,0,124.4,0,378.8,0,61.3,0,0.88,0,-0.241,0,0.029,0,42.0
F119930,Galle,Weliwatta Central,7.593189,79.888886,6.0,2611.3,Plantation,Peaty,Well,Grid,Fair,2648.058992155511,32.5,Urban,41.0,6.5,0.353,-0.153,0.218,Likely,1.0,39.0,4.49,0.28,0.5163,No,3993,No,Poor infrastructure,True,2025-10-05,8.03873722169565,7.881959758618485,4.523953168341012,4.473586278380236,1.7029282555214391,0.2468600779315258,3.613106114423562,0.3228189654595767,-1.1869806952989663,0.7055299818373915,0.4556403137378794,-0.9119560694187046,0.9150979577331136,0.6737720584291199,0.7126114955450177,2025,10,5,278,4,0,0,2611.3,0,41.0,0,6.5,0,32.5,0,0.353,0,-0.153,0,0.218,0,6.0
F119931,Polonnaruwa,Panamulla,6.647721,80.371044,18.0,862.9,Plantation,Silty,Tube-well,Off-grid (solar),Good (paved),362.0,28.5,Rural,50.2,207.1,0.83,0.545,-0.061,Unlikely,0.0,28.0,7.0,3.92,0.2618,No,5386,No,Poor infrastructure,True,2024-07-03,7.208080402958756,5.8944028342648505,4.619066760618396,5.663899521658344,2.0794415416798357,1.5933085305042167,7.812730522319282,0.6899418673345252,1.327981604121872,-0.3601717239541596,0.2574948417331492,0.0313735003551963,0.7435833915847873,0.4918753546694836,0.6921536663400965,2024,7,3,185,3,0,0,862.9,0,50.2,0,207.1,0,28.5,0,0.83,0,0.545,0,-0.061,0,18.0
F119933,Galle,Udarawatta Central,9.194283,81.157041,29.0,1330.7,Agriculture,Silty,Tube-well,Missing,Good (paved),1710.0,5.0,Urban,72.5,230.9,0.241,0.171,-0.201,Unlikely,0.0,69.0,8.24,2.62,0.6466,Yes,7718,No,Other,True,2024-06-24,7.505546041383802,7.444833273892193,4.817854090099682,5.743229351262277,2.2235418856535927,1.2864740258376797,10.713812257519464,0.2262403499458554,0.0163101162853242,-0.8957798188835894,-0.9634229068168816,0.5359043165755624,0.8836570743703522,0.6662949091733984,0.6999851949531205,2024,6,24,176,2,0,0,1330.7,0,72.5,0,230.9,0,5.0,0,0.241,0,0.171,0,-0.201,0,29.0
F119935,Ratnapura,Nayathota South,9.605883,81.766317,79.0,7816.7,Bare Soil,Clay,Municipal,Grid,Poor (unpaved),10.0,62.5,Rural,94.2,287.8,0.14,-0.164,0.52,Likely,0.0,26.0,3.46,4.23,0.1142,No,2528,No,Other,True,2025-09-06,9.02450437681892,2.3978952727983707,4.979484150271303,5.91071688741089,1.4951487660319729,1.6544112780768316,20.278373077785027,0.1347832845248714,-1.225942748902993,1.7739218615170371,1.7237586729349688,-0.897479942014433,0.5194528657332987,0.4859634140972371,0.7129485647085853,2025,9,6,249,3,0,0,7816.7,0,94.2,0,287.8,0,62.5,0,0.14,0,-0.164,0,0.52,0,79.0
F119936,Batticaloa,Mahagama West,8.850356,81.828497,33.0,1743.7,Urban,Sandy,Municipal,Grid,Good (paved),10.0,32.0,Urban,15.2,256.5,0.995,-0.268,0.355,Likely,0.0,80.0,8.15,1.76,0.6316,No,1442,No,Other,True,2023-12-20,7.7102490080809245,2.3978952727983707,4.195687389047239,5.822070778131474,2.21375387928743,1.015230679729059,11.652840654860071,0.8039371070351373,-1.6347469679133146,1.2153720472997755,0.4321042228423741,-0.5105097818368253,0.9738387446581608,0.7323049303275427,0.6598412996628567,2023,12,20,354,4,0,0,1743.7,0,15.2,0,256.5,0,32.0,0,0.995,0,-0.268,0,0.355,0,33.0
F119937,Monaragala,Pahalakumbura East,6.358389,81.804413,93.0,2128.1,Plantation,Loamy,Surface water,Grid,Fair,10.0,22.9,Rural,42.8,267.8,0.431,0.33,-0.141,Unlikely,0.0,52.0,1.83,7.63,0.1127,Yes,16413,No,High flood risk,True,2025-10-25,7.869209702703603,2.3978952727983707,4.543287953368059,5.854987594799577,1.0402767116551463,2.1552445050953364,22.44197141567193,0.387409146488291,0.5775565284075048,-0.6674190444558503,-0.0200744474931733,-1.0490528186668353,1.2194131759573397,0.4215439339280645,0.9002248456932505,2025,10,25,298,4,0,0,2128.1,0,42.8,0,267.8,0,22.9,0,0.431,0,0.33,0,-0.141,0,93.0
